id,name,species_id,variety_name_type,created_at
1,PACKHAM S TRIUMPH,1,pears_variety,2025-08-13 17:14:23
2,SCARLETT,2,apples_variety,2025-08-13 17:14:23
3,GRANNY SMITH,2,apples_variety,2025-08-13 17:14:23
4,ROYAL GALA,2,apples_variety,2025-08-13 17:14:23
5,FUJI,2,apples_variety,2025-08-13 17:14:23
6,PINK LADY,2,apples_variety,2025-08-13 17:14:23
7,HASS,3,avocados_variety,2025-08-13 17:14:23
8,CHANDLER C.C.,4,walnuts_variety,2025-08-13 17:14:23
9,RICHARED DELICIOUS,2,apples_variety,2025-08-13 17:14:23
10,SIN ESPECIFICAR,5,kumquat_variety,2025-08-13 17:14:23
11,VENTURA,6,blueberries_variety,2025-08-13 17:14:23
12,SIN ESPECIFICAR,7,cherimoya_variety,2025-08-13 17:14:23
13,EB 9-2,6,blueberries_variety,2025-08-13 17:14:23
14,ROCIO,6,blueberries_variety,2025-08-13 17:14:23
15,EMERALD,6,blueberries_variety,2025-08-13 17:14:23
16,SIN ESPECIFICAR,4,walnuts_variety,2025-08-13 17:14:23
17,SUZIE BLUE,6,blueberries_variety,2025-08-13 17:14:23
18,FUJI RAKU RAKU,2,apples_variety,2025-08-13 17:14:23
19,CRIPPS PINK,2,apples_variety,2025-08-13 17:14:23
20,HAYWARD,8,kiwifruit_variety,2025-08-13 17:14:23
21,STAR RUBY,9,grapefruit_variety,2025-08-13 17:14:23
22,BLUE RIBBON,6,blueberries_variety,2025-08-13 17:14:23
23,SIN ESPECIFICAR,10,almonds_variety,2025-08-13 17:14:23
24,JEWELL,6,blueberries_variety,2025-08-13 17:14:23
25,ONEIL,6,blueberries_variety,2025-08-13 17:14:23
26,JUPITERBLUE,6,blueberries_variety,2025-08-13 17:14:23
27,FARTHING,6,blueberries_variety,2025-08-13 17:14:23
28,BIANCABLUE,6,blueberries_variety,2025-08-13 17:14:23
29,STELLA BLUE,6,blueberries_variety,2025-08-13 17:14:23
30,CONCHA LISA,7,cherimoya_variety,2025-08-13 17:14:23
31,EB 12-19,6,blueberries_variety,2025-08-13 17:14:23
32,CV1219,6,blueberries_variety,2025-08-13 17:14:23
33,WINTER NELIS,1,pears_variety,2025-08-13 17:14:23
34,AMBROSIA,2,apples_variety,2025-08-13 17:14:23
35,BARCELONA C.C.,11,hazelnut_variety,2025-08-13 17:14:23
36,NON PAREIL S.C.,10,almonds_variety,2025-08-13 17:14:23
37,SERR C.C.,4,walnuts_variety,2025-08-13 17:14:23
38,CHANDLER S.C.,4,walnuts_variety,2025-08-13 17:14:23
39,BARCELONA S.C.,11,hazelnut_variety,2025-08-13 17:14:23
40,NAVEL,12,oranges_variety,2025-08-13 17:14:23
41,INITIO,6,blueberries_variety,2025-08-13 17:14:23
42,EUREKA SUNRISE,6,blueberries_variety,2025-08-13 17:14:23
43,BLUEBERRY,6,blueberries_variety,2025-08-13 17:14:23
44,ATLASBLUE,6,blueberries_variety,2025-08-13 17:14:23
45,CARMEL S.C.,10,almonds_variety,2025-08-13 17:14:23
46,JAZZ,2,apples_variety,2025-08-13 17:14:23
47,FUJI FUBRAX,2,apples_variety,2025-08-13 17:14:23
48,W MURCOTT,13,mandarins_variety,2025-08-13 17:14:23
49,RED CHIEF,2,apples_variety,2025-08-13 17:14:23
50,FORELLE,1,pears_variety,2025-08-13 17:14:23
51,FUJI RAYADA,2,apples_variety,2025-08-13 17:14:23
52,CORONA,6,blueberries_variety,2025-08-13 17:14:23
53,MIDNIGHT,12,oranges_variety,2025-08-13 17:14:23
54,STAR,6,blueberries_variety,2025-08-13 17:14:23
55,MURCOTT,13,mandarins_variety,2025-08-13 17:14:23
56,TANGO,13,mandarins_variety,2025-08-13 17:14:23
57,ORRI,13,mandarins_variety,2025-08-13 17:14:23
58,FRITZ S.C.,10,almonds_variety,2025-08-13 17:14:23
59,EB 8-46,6,blueberries_variety,2025-08-13 17:14:23
60,SERR S.C.,4,walnuts_variety,2025-08-13 17:14:23
61,EUREKA,14,lemons_variety,2025-08-13 17:14:23
62,MAGICA,6,blueberries_variety,2025-08-13 17:14:23
63,CARMEL C.C.,10,almonds_variety,2025-08-13 17:14:23
64,BROOKFIELD,2,apples_variety,2025-08-13 17:14:23
65,LANE LATE,12,oranges_variety,2025-08-13 17:14:23
66,GENOVA,14,lemons_variety,2025-08-13 17:14:23
67,BRAEBURN,2,apples_variety,2025-08-13 17:14:23
68,GEM,3,avocados_variety,2025-08-13 17:14:23
69,PINK LADY CV CRIPPS PINK,2,apples_variety,2025-08-13 17:14:23
70,VALENCIA MIDNIGHT,12,oranges_variety,2025-08-13 17:14:23
71,NAVEL LATE,12,oranges_variety,2025-08-13 17:14:23
72,MAGNIFICA,6,blueberries_variety,2025-08-13 17:14:23
73,PACIFIC GALA,2,apples_variety,2025-08-13 17:14:23
74,GALAXY,2,apples_variety,2025-08-13 17:14:23
75,BROOKS,15,cherries_variety,2025-08-13 17:14:23
76,ARANA,6,blueberries_variety,2025-08-13 17:14:23
77,LEGACY,6,blueberries_variety,2025-08-13 17:14:23
78,RED SPUR,2,apples_variety,2025-08-13 17:14:23
79,FINO 49,14,lemons_variety,2025-08-13 17:14:23
80,ENVY,2,apples_variety,2025-08-13 17:14:23
81,GOLDEN DELICIUS,2,apples_variety,2025-08-13 17:14:23
82,DAYBREAK,6,blueberries_variety,2025-08-13 17:14:23
83,GALA PREMIUM,2,apples_variety,2025-08-13 17:14:23
84,VALENCIANAS,16,onions_variety,2025-08-13 17:14:23
85,ANGELENO,17,plums_variety,2025-08-13 17:14:23
86,COBRA,16,onions_variety,2025-08-13 17:14:23
87,RED GLOBE,18,grape_variety,2025-08-13 17:14:23
88,SWEET FAVORS,18,grape_variety,2025-08-13 17:14:23
89,TIMCO,18,grape_variety,2025-08-13 17:14:23
90,AUTUMN ROYAL,18,grape_variety,2025-08-13 17:14:23
91,CAMPERO,16,onions_variety,2025-08-13 17:14:23
92,CRIMSON,18,grape_variety,2025-08-13 17:14:23
93,JINTAO,8,kiwifruit_variety,2025-08-13 17:14:23
94,GALA,2,apples_variety,2025-08-13 17:14:23
95,KANZI,2,apples_variety,2025-08-13 17:14:23
96,HONEY CRISP,2,apples_variety,2025-08-13 17:14:23
97,DI CASTEL DEL RIO,19,chestnuts_variety,2025-08-13 17:14:23
98,DI CITTA DI CASTELLO,19,chestnuts_variety,2025-08-13 17:14:23
99,CUNEO,19,chestnuts_variety,2025-08-13 17:14:23
100,DI CHIUSA DI PESIO,19,chestnuts_variety,2025-08-13 17:14:23
101,CRIPPS PINK-PINK LADY,2,apples_variety,2025-08-13 17:14:23
102,RED APPLE,2,apples_variety,2025-08-13 17:14:23
103,SHINKO,20,nashi pear_variety,2025-08-13 17:14:23
104,GALA BUCKEYE,2,apples_variety,2025-08-13 17:14:23
105,TENROY ROYAL GALA,2,apples_variety,2025-08-13 17:14:23
106,COSCIA,1,pears_variety,2025-08-13 17:14:23
107,HOSUI,20,nashi pear_variety,2025-08-13 17:14:23
108,ALLISON,18,grape_variety,2025-08-13 17:14:23
109,SWEET JOY,18,grape_variety,2025-08-13 17:14:23
110,SIN ESPECIFICAR,16,onions_variety,2025-08-13 17:14:23
111,MORADAS,16,onions_variety,2025-08-13 17:14:23
112,FUKUMOTO,12,oranges_variety,2025-08-13 17:14:23
113,GREEN FORELL,1,pears_variety,2025-08-13 17:14:23
114,CLEMENUL,21,clementine_variety,2025-08-13 17:14:23
115,ORO GRANDE,21,clementine_variety,2025-08-13 17:14:23
116,ORONULE,21,clementine_variety,2025-08-13 17:14:23
117,ARRUFATI,21,clementine_variety,2025-08-13 17:14:23
118,OPAL,2,apples_variety,2025-08-13 17:14:23
119,FUJI ROYAL,2,apples_variety,2025-08-13 17:14:23
120,FUJI BAGGED,2,apples_variety,2025-08-13 17:14:23
121,CARSAL SEEDLES,18,grape_variety,2025-08-13 17:14:23
122,UNSPECIFIED,2,apples_variety,2025-08-13 17:14:23
123,POLINIZANTE 1,19,chestnuts_variety,2025-08-13 17:14:23
124,CITTA DI CASTELLO,19,chestnuts_variety,2025-08-13 17:14:23
125,CASTEL BORELLO,19,chestnuts_variety,2025-08-13 17:14:23
126,DI CASTELL BORELLO,19,chestnuts_variety,2025-08-13 17:14:23
127,PAZAZZ,2,apples_variety,2025-08-13 17:14:23
128,EUROPEA,19,chestnuts_variety,2025-08-13 17:14:23
129,BOUCHE ROUGE,19,chestnuts_variety,2025-08-13 17:14:23
130,DI MARRADI,19,chestnuts_variety,2025-08-13 17:14:23
131,DI VAL DI SUSA,19,chestnuts_variety,2025-08-13 17:14:23
132,MARRON,19,chestnuts_variety,2025-08-13 17:14:23
133,SIN ESPECIFICAR,19,chestnuts_variety,2025-08-13 17:14:23
134,SATIVA,19,chestnuts_variety,2025-08-13 17:14:23
135,GIFFONI S.C.,11,hazelnut_variety,2025-08-13 17:14:23
136,ABATE FETEL,1,pears_variety,2025-08-13 17:14:23
137,BROOKFIELD GALA,2,apples_variety,2025-08-13 17:14:23
138,CLEMENLUZ,21,clementine_variety,2025-08-13 17:14:23
139,TGL S.C.,11,hazelnut_variety,2025-08-13 17:14:23
140,BUCKEYE,2,apples_variety,2025-08-13 17:14:23
141,LORETINA,21,clementine_variety,2025-08-13 17:14:23
142,MESSINA,14,lemons_variety,2025-08-13 17:14:23
143,BEURRE D ANJOU,1,pears_variety,2025-08-13 17:14:23
144,BLAGRATWO-MELODY,18,grape_variety,2025-08-13 17:14:23
145,SCARLOTTA,18,grape_variety,2025-08-13 17:14:23
146,SONERA,18,grape_variety,2025-08-13 17:14:23
147,HOWARD C.C.,4,walnuts_variety,2025-08-13 17:14:23
148,BENJAMIN,14,lemons_variety,2025-08-13 17:14:23
149,HOWARD S.C.,4,walnuts_variety,2025-08-13 17:14:23
150,ROYAL KING,18,grape_variety,2025-08-13 17:14:23
151,ARRATHIRTYTWO,18,grape_variety,2025-08-13 17:14:23
152,HARTLEY C.C.,4,walnuts_variety,2025-08-13 17:14:23
153,CHIUSA DE PESCIO,19,chestnuts_variety,2025-08-13 17:14:23
154,CORDILLERA C.C.,4,walnuts_variety,2025-08-13 17:14:23
155,UNSPECIFIED,21,clementine_variety,2025-08-13 17:14:23
156,CALIFORNIA C.C.,4,walnuts_variety,2025-08-13 17:14:23
157,GOLDEN BOSC,1,pears_variety,2025-08-13 17:14:23
158,GRANO DE ORO,16,onions_variety,2025-08-13 17:14:23
159,FUYU,22,persimmons_variety,2025-08-13 17:14:23
160,SIN ESPECIFICAR,23,feijoas_variety,2025-08-13 17:14:23
161,YAMHILL S.C,11,hazelnut_variety,2025-08-13 17:14:23
162,ROSY GLOW,2,apples_variety,2025-08-13 17:14:23
163,MORADOS,24,garlic_variety,2025-08-13 17:14:23
164,TEXAS,16,onions_variety,2025-08-13 17:14:23
165,CHAMPION,25,quince_variety,2025-08-13 17:14:23
166,SWEET GLOBE,18,grape_variety,2025-08-13 17:14:23
167,VERMONT BEAUTY,1,pears_variety,2025-08-13 17:14:23
168,RED SEEDLESS,18,grape_variety,2025-08-13 17:14:23
169,INDEPENDENCE S.C.,10,almonds_variety,2025-08-13 17:14:23
170,SEER/CHANDLER S.C.,4,walnuts_variety,2025-08-13 17:14:23
171,JACKS SALUTE,18,grape_variety,2025-08-13 17:14:23
172,AUTUMN CRISP,18,grape_variety,2025-08-13 17:14:23
173,THOMPSON,18,grape_variety,2025-08-13 17:14:23
174,WONDERFUL,26,pomegranate_variety,2025-08-13 17:14:23
175,D ANJOU,1,pears_variety,2025-08-13 17:14:23
176,PINK GALA,2,apples_variety,2025-08-13 17:14:23
177,VAL DI SUSA,19,chestnuts_variety,2025-08-13 17:14:23
178,MARRADI,19,chestnuts_variety,2025-08-13 17:14:23
179,BING 44,15,cherries_variety,2025-08-13 17:14:23
180,SANTINA,15,cherries_variety,2025-08-13 17:14:23
181,BING,15,cherries_variety,2025-08-13 17:14:23
182,MAY GLOW,27,nectarines_variety,2025-08-13 17:14:23
183,SUPER RICH,28,peaches_variety,2025-08-13 17:14:23
184,RIO RED,27,nectarines_variety,2025-08-13 17:14:23
185,ROYAL DAWN,15,cherries_variety,2025-08-13 17:14:23
186,ROYAL GLO,27,nectarines_variety,2025-08-13 17:14:23
187,EARLY COT,29,apricot_variety,2025-08-13 17:14:23
188,CASTEL BRITE,29,apricot_variety,2025-08-13 17:14:23
189,VAN,15,cherries_variety,2025-08-13 17:14:23
190,RAINIER,15,cherries_variety,2025-08-13 17:14:23
191,GLEN RED,15,cherries_variety,2025-08-13 17:14:23
192,ANDY GOLD,29,apricot_variety,2025-08-13 17:14:23
193,LAPINS,15,cherries_variety,2025-08-13 17:14:23
194,FRISCO,15,cherries_variety,2025-08-13 17:14:23
195,REBEL,6,blueberries_variety,2025-08-13 17:14:23
196,DUKE,6,blueberries_variety,2025-08-13 17:14:23
197,VIOLETA,6,blueberries_variety,2025-08-13 17:14:23
198,KIRRA,6,blueberries_variety,2025-08-13 17:14:23
199,EB 8-42,6,blueberries_variety,2025-08-13 17:14:23
200,KATI BLUE,6,blueberries_variety,2025-08-13 17:14:23
201,MAYRA,6,blueberries_variety,2025-08-13 17:14:23
202,BING 21,15,cherries_variety,2025-08-13 17:14:23
203,BING 4,15,cherries_variety,2025-08-13 17:14:23
204,KESTREL,6,blueberries_variety,2025-08-13 17:14:23
205,ROYAL HAZEL,15,cherries_variety,2025-08-13 17:14:23
206,ROYAL BAILEY,15,cherries_variety,2025-08-13 17:14:23
207,LIGHT SWEET CHERRIES,15,cherries_variety,2025-08-13 17:14:23
208,EARLY PEARL,27,nectarines_variety,2025-08-13 17:14:23
209,IVU 115,15,cherries_variety,2025-08-13 17:14:23
210,C 14,15,cherries_variety,2025-08-13 17:14:23
211,ECHO,6,blueberries_variety,2025-08-13 17:14:23
212,FIRST BLUSH,6,blueberries_variety,2025-08-13 17:14:23
213,S/ESPECIFICAR C.C.,11,hazelnut_variety,2025-08-13 17:14:23
214,SYLVIA,15,cherries_variety,2025-08-13 17:14:23
215,SIN ESPECIFICAR,11,hazelnut_variety,2025-08-13 17:14:23
216,DARK SWEET CHERRIES,15,cherries_variety,2025-08-13 17:14:23
217,EUREKA,6,blueberries_variety,2025-08-13 17:14:23
218,IFG CHER SEVEN,15,cherries_variety,2025-08-13 17:14:23
219,IVU 104,15,cherries_variety,2025-08-13 17:14:23
220,EUREKA SUNSET,6,blueberries_variety,2025-08-13 17:14:23
221,BING 7,15,cherries_variety,2025-08-13 17:14:23
222,EARLY JUAN,27,nectarines_variety,2025-08-13 17:14:23
223,NE 142,27,nectarines_variety,2025-08-13 17:14:23
224,BOREAL,27,nectarines_variety,2025-08-13 17:14:23
225,SPLASH,6,blueberries_variety,2025-08-13 17:14:23
226,DAZZLE,6,blueberries_variety,2025-08-13 17:14:23
227,GOLDEN NUGGET,30,loquat_variety,2025-08-13 17:14:23
228,AMELIA,29,apricot_variety,2025-08-13 17:14:23
229,SAMMERSET,15,cherries_variety,2025-08-13 17:14:23
230,STELLA,15,cherries_variety,2025-08-13 17:14:23
231,SKEENA,15,cherries_variety,2025-08-13 17:14:23
232,BLACK PEARL,15,cherries_variety,2025-08-13 17:14:23
233,BIG BOY,27,nectarines_variety,2025-08-13 17:14:23
234,SOLANO S.C.,10,almonds_variety,2025-08-13 17:14:23
235,SPRING LADY,28,peaches_variety,2025-08-13 17:14:23
236,EARLY MAJESTIC,28,peaches_variety,2025-08-13 17:14:23
237,TOP SHELF,6,blueberries_variety,2025-08-13 17:14:23
238,CHELAN,15,cherries_variety,2025-08-13 17:14:23
239,ROYAL RAINIER,15,cherries_variety,2025-08-13 17:14:23
240,EARLY RAINIER,15,cherries_variety,2025-08-13 17:14:23
241,SWEET RED DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
242,ZEE FIRE,27,nectarines_variety,2025-08-13 17:14:23
243,KORDIA,15,cherries_variety,2025-08-13 17:14:23
244,SUSANA,15,cherries_variety,2025-08-13 17:14:23
245,CRISTALINA,15,cherries_variety,2025-08-13 17:14:23
246,GARBAJA,27,nectarines_variety,2025-08-13 17:14:23
247,GARDETA,27,nectarines_variety,2025-08-13 17:14:23
248,KAY DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
249,MIRANDELLA,29,apricot_variety,2025-08-13 17:14:23
250,BRITTNEY LANE,28,peaches_variety,2025-08-13 17:14:23
251,FRESH RED,28,peaches_variety,2025-08-13 17:14:23
252,EARLY BING,15,cherries_variety,2025-08-13 17:14:23
253,SPRINGCREST,28,peaches_variety,2025-08-13 17:14:23
254,SONATA,15,cherries_variety,2025-08-13 17:14:23
255,BING 3,15,cherries_variety,2025-08-13 17:14:23
256,GLEN ROCK,15,cherries_variety,2025-08-13 17:14:23
257,BING 2,15,cherries_variety,2025-08-13 17:14:23
258,HIGHBUSH,6,blueberries_variety,2025-08-13 17:14:23
259,EB 8-17,6,blueberries_variety,2025-08-13 17:14:23
260,WINDSOR,6,blueberries_variety,2025-08-13 17:14:23
261,MISTY,6,blueberries_variety,2025-08-13 17:14:23
262,EB 9-12,6,blueberries_variety,2025-08-13 17:14:23
263,CHINO,24,garlic_variety,2025-08-13 17:14:23
264,DUKE ROJA,6,blueberries_variety,2025-08-13 17:14:23
265,RED ROY,27,nectarines_variety,2025-08-13 17:14:23
266,CAMELIA,6,blueberries_variety,2025-08-13 17:14:23
267,BLISS,6,blueberries_variety,2025-08-13 17:14:23
268,EARLY BEAUTY,28,peaches_variety,2025-08-13 17:14:23
269,SANTA FE,6,blueberries_variety,2025-08-13 17:14:23
270,REX,15,cherries_variety,2025-08-13 17:14:23
271,CORAL,15,cherries_variety,2025-08-13 17:14:23
272,ROYAL LEE,15,cherries_variety,2025-08-13 17:14:23
273,1810,15,cherries_variety,2025-08-13 17:14:23
274,SWEET HEART,15,cherries_variety,2025-08-13 17:14:23
275,CELESTE,15,cherries_variety,2025-08-13 17:14:23
276,JEROMINE,2,apples_variety,2025-08-13 17:14:23
277,FLAME,18,grape_variety,2025-08-13 17:14:23
278,ROYAL ANN,15,cherries_variety,2025-08-13 17:14:23
279,SPARTAN,6,blueberries_variety,2025-08-13 17:14:23
280,NEWSTAR,15,cherries_variety,2025-08-13 17:14:23
281,ROYAL LYNN,15,cherries_variety,2025-08-13 17:14:23
282,OPI,6,blueberries_variety,2025-08-13 17:14:23
283,ANDROSS,28,peaches_variety,2025-08-13 17:14:23
284,ARM GOLD,28,peaches_variety,2025-08-13 17:14:23
285,WHITE LADY,28,peaches_variety,2025-08-13 17:14:23
286,MAJESTIC,28,peaches_variety,2025-08-13 17:14:23
287,JULIETA,6,blueberries_variety,2025-08-13 17:14:23
288,CHERRY TREAT,15,cherries_variety,2025-08-13 17:14:23
289,ROYAL TIOGA,15,cherries_variety,2025-08-13 17:14:23
290,IFG CHER ONE,15,cherries_variety,2025-08-13 17:14:23
291,SIERRA SNOW,28,peaches_variety,2025-08-13 17:14:23
292,NADORCOTT,13,mandarins_variety,2025-08-13 17:14:23
293,PARENT WASHINGTON,12,oranges_variety,2025-08-13 17:14:23
294,CARA CARA,12,oranges_variety,2025-08-13 17:14:23
295,FISHER,12,oranges_variety,2025-08-13 17:14:23
296,ATWOOD,12,oranges_variety,2025-08-13 17:14:23
297,SPRING NAVEL,12,oranges_variety,2025-08-13 17:14:23
298,UNSPECIFIED,14,lemons_variety,2025-08-13 17:14:23
299,IMPERIAL GALA,2,apples_variety,2025-08-13 17:14:23
300,TULARE C.C.,4,walnuts_variety,2025-08-13 17:14:23
301,SUNLAND C.C.,4,walnuts_variety,2025-08-13 17:14:23
302,VALLEY GOLD,13,mandarins_variety,2025-08-13 17:14:23
303,UNSPECIFIED,13,mandarins_variety,2025-08-13 17:14:23
304,GALAVAL,2,apples_variety,2025-08-13 17:14:23
305,CALIFORNIA S.C.,10,almonds_variety,2025-08-13 17:14:23
306,YANOV,13,mandarins_variety,2025-08-13 17:14:23
307,TIFBLUE,6,blueberries_variety,2025-08-13 17:14:23
308,D AGEN,17,plums_variety,2025-08-13 17:14:23
309,SUGAR PLUMS,17,plums_variety,2025-08-13 17:14:23
310,AUTUM ZEE,28,peaches_variety,2025-08-13 17:14:23
311,SEPTEMBER SUN,28,peaches_variety,2025-08-13 17:14:23
312,OCHLOCKONEE,6,blueberries_variety,2025-08-13 17:14:23
313,LAETITTIA,17,plums_variety,2025-08-13 17:14:23
314,DU 600,28,peaches_variety,2025-08-13 17:14:23
315,BRIGTHWELL,6,blueberries_variety,2025-08-13 17:14:23
316,BLACK GIANT,17,plums_variety,2025-08-13 17:14:23
317,SWEET SEPTEMBER,28,peaches_variety,2025-08-13 17:14:23
318,CARGO,6,blueberries_variety,2025-08-13 17:14:23
319,SWEET SAPPHIRE,18,grape_variety,2025-08-13 17:14:23
320,RED HEART,17,plums_variety,2025-08-13 17:14:23
321,AUGUST RED,27,nectarines_variety,2025-08-13 17:14:23
322,KAWEAH,28,peaches_variety,2025-08-13 17:14:23
323,LIBERTY,6,blueberries_variety,2025-08-13 17:14:23
324,SUPER AUGUST,27,nectarines_variety,2025-08-13 17:14:23
325,RIVER SWEET,27,nectarines_variety,2025-08-13 17:14:23
326,SEPTEMBER RED,27,nectarines_variety,2025-08-13 17:14:23
327,ELEGANT LADY,28,peaches_variety,2025-08-13 17:14:23
328,BLUE GUSTO,17,plums_variety,2025-08-13 17:14:23
329,SEPTEMBER BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
330,AUGUST LADY,28,peaches_variety,2025-08-13 17:14:23
331,ARTIC SNOW,27,nectarines_variety,2025-08-13 17:14:23
332,AUGUST PEARL,27,nectarines_variety,2025-08-13 17:14:23
333,BLACK MAJESTIC,17,plums_variety,2025-08-13 17:14:23
334,AUGUST PRIDE,28,peaches_variety,2025-08-13 17:14:23
335,AUGUST PRINCESS,28,peaches_variety,2025-08-13 17:14:23
336,RYAN SUN,28,peaches_variety,2025-08-13 17:14:23
337,ZEE LADY,28,peaches_variety,2025-08-13 17:14:23
338,ANGELINO,17,plums_variety,2025-08-13 17:14:23
339,FLAVOR RICH,17,plums_variety,2025-08-13 17:14:23
340,GIANT PEARL,27,nectarines_variety,2025-08-13 17:14:23
341,HAPPY GIANT,17,plums_variety,2025-08-13 17:14:23
342,SEPTEMBER SNOW,28,peaches_variety,2025-08-13 17:14:23
343,AUGUST GLOD,27,nectarines_variety,2025-08-13 17:14:23
344,O'HENRY,28,peaches_variety,2025-08-13 17:14:23
345,INIA GRAPE ONE,18,grape_variety,2025-08-13 17:14:23
346,LARRY ANN,17,plums_variety,2025-08-13 17:14:23
347,AUGUST FIRE,27,nectarines_variety,2025-08-13 17:14:23
348,SUMMER LADY,28,peaches_variety,2025-08-13 17:14:23
349,REGINA,15,cherries_variety,2025-08-13 17:14:23
350,STACCATO,15,cherries_variety,2025-08-13 17:14:23
351,PINK DELIGHT,17,plums_variety,2025-08-13 17:14:23
352,AURORA,6,blueberries_variety,2025-08-13 17:14:23
353,ROSARIO RED,28,peaches_variety,2025-08-13 17:14:23
354,KINOLEA,27,nectarines_variety,2025-08-13 17:14:23
355,SUPER PEACH 90,28,peaches_variety,2025-08-13 17:14:23
356,SWEET CELEBRATION,18,grape_variety,2025-08-13 17:14:23
357,MAGIQUE,27,nectarines_variety,2025-08-13 17:14:23
358,LUCIANA,27,nectarines_variety,2025-08-13 17:14:23
359,CANATRAN,27,nectarines_variety,2025-08-13 17:14:23
360,AUTUMN PRIDE,17,plums_variety,2025-08-13 17:14:23
361,02 ANGELENO,17,plums_variety,2025-08-13 17:14:23
362,ARTIC RED,27,nectarines_variety,2025-08-13 17:14:23
363,GARCICA,27,nectarines_variety,2025-08-13 17:14:23
364,ANDES NECDOS,27,nectarines_variety,2025-08-13 17:14:23
365,SUMMER FLAME,28,peaches_variety,2025-08-13 17:14:23
366,SUPER PEACH 100,28,peaches_variety,2025-08-13 17:14:23
367,BIG KAT,17,plums_variety,2025-08-13 17:14:23
368,SIN ESPECIFICAR,31,baby kiwi_variety,2025-08-13 17:14:23
369,PERLICIOUS,27,nectarines_variety,2025-08-13 17:14:23
370,SIN ESPECIFICAR,32,cranberries_variety,2025-08-13 17:14:23
371,HH1,31,baby kiwi_variety,2025-08-13 17:14:23
372,BLACK KAT,17,plums_variety,2025-08-13 17:14:23
373,SIN ESPECIFICAR,33,kiwano_variety,2025-08-13 17:14:23
374,ANNA,31,baby kiwi_variety,2025-08-13 17:14:23
375,ARTIC MIST,27,nectarines_variety,2025-08-13 17:14:23
376,TIFANY,27,nectarines_variety,2025-08-13 17:14:23
377,PURPLE HEART,17,plums_variety,2025-08-13 17:14:23
378,HONEY DIVA,27,nectarines_variety,2025-08-13 17:14:23
379,AUGUST QUEEN,27,nectarines_variety,2025-08-13 17:14:23
380,ADORA,18,grape_variety,2025-08-13 17:14:23
381,RALLI SEEDLESS,18,grape_variety,2025-08-13 17:14:23
382,SHEEGENE 20-ALLISON-CV,18,grape_variety,2025-08-13 17:14:23
383,MELODY,18,grape_variety,2025-08-13 17:14:23
384,UNSPECIFIED,18,grape_variety,2025-08-13 17:14:23
385,IVORY,18,grape_variety,2025-08-13 17:14:23
386,ARRA SWEETIES,18,grape_variety,2025-08-13 17:14:23
387,TIMPSON,18,grape_variety,2025-08-13 17:14:23
388,ARRA PASSION FIRE,18,grape_variety,2025-08-13 17:14:23
389,SABLE,18,grape_variety,2025-08-13 17:14:23
390,ARRA 29/ PASSION FIRE,18,grape_variety,2025-08-13 17:14:23
391,SUGRANINTEEN/SCARLOTTA SEED,18,grape_variety,2025-08-13 17:14:23
392,FAIRTIME,28,peaches_variety,2025-08-13 17:14:23
393,DU 54,28,peaches_variety,2025-08-13 17:14:23
394,SWEET GARNET I,17,plums_variety,2025-08-13 17:14:23
395,SHANY,26,pomegranate_variety,2025-08-13 17:14:23
396,AUTUMN FRIDE,17,plums_variety,2025-08-13 17:14:23
397,AUGUST BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
398,ERCOLINI,1,pears_variety,2025-08-13 17:14:23
399,FRIAR,17,plums_variety,2025-08-13 17:14:23
400,ZEE GLO,27,nectarines_variety,2025-08-13 17:14:23
401,SUPER PEACH 80,28,peaches_variety,2025-08-13 17:14:23
402,CARNIVAL,28,peaches_variety,2025-08-13 17:14:23
403,ANDES NEC2,27,nectarines_variety,2025-08-13 17:14:23
404,BEAUTY SWEET,28,peaches_variety,2025-08-13 17:14:23
405,CAL RED,28,peaches_variety,2025-08-13 17:14:23
406,BLACK MISSION,34,figs_variety,2025-08-13 17:14:23
407,BLACK PEARL,17,plums_variety,2025-08-13 17:14:23
408,GUSTO,17,plums_variety,2025-08-13 17:14:23
409,VENUS,27,nectarines_variety,2025-08-13 17:14:23
410,TRA ZEE,28,peaches_variety,2025-08-13 17:14:23
411,OWEN T,17,plums_variety,2025-08-13 17:14:23
412,RED JIM,27,nectarines_variety,2025-08-13 17:14:23
413,COMETA,16,onions_variety,2025-08-13 17:14:23
414,RED PEARL,27,nectarines_variety,2025-08-13 17:14:23
415,NECTADELICIUS,27,nectarines_variety,2025-08-13 17:14:23
416,ANDESNECCINCO,27,nectarines_variety,2025-08-13 17:14:23
417,GREEN LIGHT,8,kiwifruit_variety,2025-08-13 17:14:23
418,SUPER PEACH 70,28,peaches_variety,2025-08-13 17:14:23
419,PEARLICIOUS V,27,nectarines_variety,2025-08-13 17:14:23
420,SUMMER BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
421,SWEET GIANT,27,nectarines_variety,2025-08-13 17:14:23
422,ANDESNECCUATRO,27,nectarines_variety,2025-08-13 17:14:23
423,DU 88,28,peaches_variety,2025-08-13 17:14:23
424,BIG PEARL,27,nectarines_variety,2025-08-13 17:14:23
425,LARRY PRIDE,17,plums_variety,2025-08-13 17:14:23
